flex_score,score_category,property_use,building_sqft,address,municipality,acres,market_value,owner_name,year_built,warehouse_sqft,office_sqft,office_percentage,parcel_id,assessed_value,improvement_value,land_value,sale_date,sale_price,owner_address,has_enriched_data,has_building_data,extraction_timestamp,scrape_success,scrape_message,subarea_warehouse_sqft,subarea_office_sqft,zoning_code,property_use_code_detail,number_of_units,improvement_value_2025,improvement_value_2024,improvement_value_2023,improvement_value_2022,improvement_value_2021,land_value_2025,land_value_2024,land_value_2023,land_value_2022,land_value_2021,market_value_2025,market_value_2024,market_value_2023,market_value_2022,market_value_2021,assessed_value_current,exemption_amount,taxable_value_current,ad_valorem_tax,non_ad_valorem_tax,total_annual_tax,sales_history,5yr_appreciation,office_warehouse_ratio,tax_rate,sales_count
8.0,Excellent,WAREH/DIST TERM,20561,10415 RIVERSIDE DR 101,PALM BEACH GARDENS,0.4152,4341578,GARDENS COMMERCE CENTER LLC,2008.0,9854.0,4220.0,30.0,52434207440010041,4341578,0,0,1734930000000.0,6600000,,False,True,2025-09-15T14:46:11.518142,True,Successfully extracted enhanced property data,20561.0,6487.0,M1A—LIGHT INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,4814997.0,,4814997.0,86008.0,5037.0,91046.0,[],,0.24,,0
8.0,Excellent,WAREH/DIST TERM,67861,108 NW 20TH ST,BOCA RATON,2.187,7783303,1800 WAREHOUSE INVESTMENTS LLC,1941.0,11480.0,5530.0,32.5,6434717110040040,5811412,0,0,1618977600000.0,11000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,66724,201 S EAST COAST ST,LAKE WORTH,2.7338,5639905,JELL LLC,1976.0,29916.0,204.0,0.7,38434428440010020,4771652,0,0,1456203600000.0,4850000,,False,True,2025-09-15T14:46:16.404995,True,Successfully extracted enhanced property data,29916.0,680.0,AI—ARTISANAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5248817.0,,5248817.0,125026.0,22929.0,147955.0,[],,0.022,,0
8.0,Excellent,WAREH/DIST TERM,57282,601 ROSELAND DR,WEST PALM BEACH,2.7156,6687671,TLH ROSELAND FL LLC,1984.0,8750.0,,,74434333290030080,4681993,0,0,1723521600000.0,0,,False,True,2025-09-15T14:46:18.656096,True,Successfully extracted enhanced property data,8750.0,,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,11620953.0,,11620953.0,237632.0,20914.0,258546.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,63663,1500 HIGH RIDGE RD,BOYNTON BEACH,2.8268,6866434,ZERIMAR 1500 LLC,1962.0,2875.0,,,8434521000003020,6866434,0,0,1669611600000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,59141,1318 MERCER AVE,WEST PALM BEACH,2.7641,7948964,SEWELL HARDWARE COMPANY INC,2006.0,41265.0,6934.0,14.4,74434328140000041,7701978,0,0,987393600000.0,650000,,False,True,2025-09-15T14:46:23.609113,True,Successfully extracted enhanced property data,59141.0,3090.0,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8472176.0,,8472176.0,179424.0,17235.0,196659.0,[],,0.05,,0
8.0,Excellent,WAREH/DIST TERM,54744,114 VENUS ST 201,JUPITER,2.6804,7531453,GLENMORRIS LLC,1974.0,,,,30424101030010010,6295630,0,0,1149048000000.0,5000000,,False,True,2025-09-15T14:46:25.928877,True,Successfully extracted enhanced property data,,,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6925193.0,,6925193.0,125116.0,12257.0,137373.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,55080,9040 BELVEDERE RD,WEST PALM BEACH,2.7933,6260939,ALLIANCE BELVEDERE LLC,1990.0,,,,424331030000011,6104540,0,0,1646974800000.0,8200000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,53020,6555 GARDEN RD,RIVIERA BEACH,2.9905,5245382,KODA INTERSTATE LLC,1987.0,51145.0,1875.0,3.5,56434231110000020,4786844,0,0,1617681600000.0,12750000,,False,True,2025-09-15T14:46:30.784926,True,Successfully extracted enhanced property data,51145.0,1875.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5265528.0,,5265528.0,111713.0,12990.0,124703.0,[],,0.035,,0
8.0,Excellent,WAREH/DIST TERM,53550,5479 LEEPER DR,WEST PALM BEACH,3.1118,6242982,BINAY INVESTMENT LLC,2004.0,51282.0,1848.0,3.5,74424302060000030,5842235,0,0,1629864000000.0,5750000,,False,True,2025-09-15T14:46:33.097849,True,Successfully extracted enhanced property data,51282.0,420.0,IPD—INDUSTRIAL PLANNED DEVELOPMENT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,7156459.0,,7156459.0,147244.0,13598.0,160842.0,[],,0.008,,0
8.0,Excellent,WAREH/DIST TERM,59157,1205 SW 4TH AVE,DELRAY BEACH,3.112,6761169,DDD 1205 INC,1982.0,50654.0,408.0,0.8,12434620010150060,4835149,0,0,1034654400000.0,1900000,,False,True,2025-09-15T14:46:35.336109,True,Successfully extracted enhanced property data,50654.0,1891.0,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5318664.0,,5318664.0,111319.0,19973.0,131292.0,[],,0.036,,0
8.0,Excellent,WAREH/DIST TERM,64316,1307 HILL AVE,MANGONIA PARK,3.0299,5757990,FETTER CO,1967.0,57610.0,576.0,1.0,44434305110010030,4477736,0,0,,0,,False,True,2025-09-15T14:46:37.601238,True,Successfully extracted enhanced property data,57610.0,3923.0,I—INDUSTRIAL DISTRICT,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4925510.0,,4925510.0,124889.0,15757.0,140646.0,[],,0.064,,0
8.0,Excellent,WAREH/DIST TERM,53824,1300 W 15TH ST,RIVIERA BEACH,3.1332,5212292,WHEELER INVESTMENTS LLC,1984.0,22240.0,1584.0,6.6,56434229550020011,4185152,0,0,1325307600000.0,1697053,,False,True,2025-09-15T14:46:39.819755,True,Successfully extracted enhanced property data,30000.0,1584.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4603667.0,,4603667.0,104115.0,13187.0,117302.0,[],,0.05,,0
8.0,Excellent,WAREH/DIST TERM,55010,9900 SW 18TH ST,BOCA RATON,2.9448,8597882,LIFE STORAGE LP,1989.0,34745.0,,,424327050820124,7555968,0,0,896673600000.0,6000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,56500,7880 CENTRAL INDUSTRIAL DR,WEST PALM BEACH,3.0885,7573080,EASTGROUP PROPERTIES LP,1988.0,30000.0,,,434230140020020,6306406,0,0,1074056400000.0,6100000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,52411,1500 AVENUE R,RIVIERA BEACH,3.4022,5150877,SL AVENUE R LLC,1986.0,43733.0,8678.0,16.6,56434229550010010,4369336,0,0,1481778000000.0,3200000,,False,True,2025-09-15T14:46:47.285933,True,Successfully extracted enhanced property data,43733.0,8678.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4806270.0,,4806270.0,105525.0,12841.0,118366.0,[],,0.166,,0
8.0,Excellent,WAREH/DIST TERM,67506,3600 23RD AVE S,LAKE WORTH,3.2927,5889845,STAG INDUSTRIAL HOLDINGS LLC,1986.0,59544.0,2091.0,3.4,38434420190000020,5048714,0,0,1608526800000.0,15250000,,False,True,2025-09-15T14:46:49.554332,True,Successfully extracted enhanced property data,59544.0,5256.0,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5553585.0,,5553585.0,127096.0,18930.0,146025.0,[],,0.081,,0
8.0,Excellent,WAREH/DIST TERM,57742,3020 HIGH RIDGE RD 200,BOYNTON BEACH,3.2722,6560915,QUALITY WAREHOUSES CORP,1987.0,24549.0,13440.0,35.4,8434516000003050,6147174,0,0,849416400000.0,1800000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,54000,940 W 13TH ST,RIVIERA BEACH,3.2064,5235955,BILLS JOHN C TR,1981.0,49943.0,1740.0,3.4,56434232310000020,4123000,0,0,841550400000.0,100,,False,True,2025-09-15T14:46:54.436725,True,Successfully extracted enhanced property data,49943.0,2317.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4535300.0,,4535300.0,101706.0,13230.0,114936.0,[],,0.044,,0
8.0,Excellent,WAREH/DIST TERM,54250,801 15TH ST 1,LAKE PARK,3.3231,5680253,PB INDUSTRIAL INVESTMENTS LLC,2000.0,18096.0,,,36434220270000010,5680253,0,0,1679457600000.0,10,,False,True,2025-09-15T14:46:56.700095,True,Successfully extracted enhanced property data,18096.0,,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    CLIC
                                

                                    3",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6248278.0,,6248278.0,134539.0,23989.0,158527.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,91877,1402 W 13TH ST,RIVIERA BEACH,3.4511,6757833,NEW HOPE SUGAR CO,1973.0,3444.0,588.0,14.6,56434232140010011,5546647,0,0,1012280400000.0,2960361,,False,True,2025-09-15T14:46:58.974368,True,Successfully extracted enhanced property data,87500.0,588.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6101312.0,,6101312.0,145066.0,23950.0,169016.0,[],,0.007,,0
8.0,Excellent,WAREH/DIST TERM,50981,500 PALM ST,WEST PALM BEACH,2.5973,9495694,WPB DIXIE INVESTMENT FUND B LLC,1925.0,930.0,5642.0,85.8,74434328190000000,9463521,0,0,1669611600000.0,10000000,,False,True,2025-09-15T14:47:01.184837,True,Successfully extracted enhanced property data,8556.0,5642.0,GC—GENERAL COMMERCIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,9674134.0,,9674134.0,197823.0,14847.0,212669.0,[],,0.397,,0
8.0,Excellent,WAREH/DIST TERM,67500,1701 AUSTRALIAN AVE 1,RIVIERA BEACH,3.4987,6542999,RLIF RIVIERA BEACH SPE LLC,1986.0,61740.0,5760.0,8.5,56434229430000100,5626640,0,0,1640840400000.0,127500000,,False,True,2025-09-15T14:47:03.596295,True,Successfully extracted enhanced property data,61740.0,5760.0,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6189304.0,,6189304.0,135016.0,16938.0,151954.0,[],,0.085,,0
8.0,Excellent,WAREH/DIST TERM,52815,1312 COMMERCE LN A 1,JUPITER,3.5237,7795603,BEACON CAY LLC,1989.0,48065.0,320.0,0.7,30424102090020030,6379996,0,0,1486702800000.0,4900000,,False,True,2025-09-15T14:47:05.900692,True,Successfully extracted enhanced property data,48065.0,480.0,I2—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7017996.0,,7017996.0,128663.0,13047.0,141711.0,[],,0.01,,0
8.0,Excellent,WAREH/DIST TERM,52325,1001 JUPITER PARK DR 102,JUPITER,3.6408,7681002,PALAMAD LLC,1989.0,10531.0,31612.0,75.0,30424109010000090,7302788,0,0,1425272400000.0,2788143,,False,True,2025-09-15T14:47:08.147537,True,Successfully extracted enhanced property data,52325.0,31612.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,8033067.0,,8033067.0,143019.0,14229.0,157248.0,[],,0.377,,0
8.0,Excellent,WAREH/DIST TERM,65560,1000 NW 1ST AVE,BOCA RATON,3.5878,7224838,LEWIS RENTAL PROPERTIES LIMITED PARTNERS,1972.0,30855.0,2145.0,6.5,6434717290123050,5660807,0,0,1443412800000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,56996,2045 HIGH RIDGE RD,BOYNTON BEACH,3.6036,7994974,DUKE PGC AT QUANTUM 1 9 LLC,2000.0,6160.0,1130.0,15.5,8434516330000690,7994974,0,0,1292907600000.0,29454410,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,56992,2027 HIGH RIDGE RD,BOYNTON BEACH,3.6036,7994421,DUKE PGC AT QUANTUM 1 9 LLC,2000.0,2852.0,929.0,24.6,8434516330000700,7994421,0,0,1292907600000.0,29454410,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,72596,2047 HIGH RIDGE RD,BOYNTON BEACH,3.6043,8991923,DUKE PGC AT QUANTUM 1 9 LLC,2000.0,22935.0,2060.0,8.2,8434516330000681,8991923,0,0,1292907600000.0,29454410,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,53068,1547 N FLORIDA MANGO RD,WEST PALM BEACH,3.6563,6669083,L G 76 PARTNERSHIP,1976.0,2740.0,,,434329000003120,4995862,0,0,220942800000.0,83400,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,76578,1800 AVENUE P,RIVIERA BEACH,4.192,8038726,FLF AVENUE P LLC &,1995.0,75168.0,1410.0,1.8,56434229550020050,6551340,0,0,1553745600000.0,3450000,,False,True,2025-09-15T14:47:23.606755,True,Successfully extracted enhanced property data,75168.0,1410.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7206474.0,,7206474.0,159768.0,18762.0,178530.0,[],,0.018,,0
8.0,Excellent,WAREH/DIST TERM,54078,3866 PROSPECT AVE,WEST PALM BEACH,4.3932,6975303,TLH RIVIERA BEACH FL LLC,1984.0,21840.0,480.0,2.2,434230010090040,5367651,0,0,1718164800000.0,10950000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,65380,1120 HOLLAND DR,BOCA RATON,4.0441,9473445,VANAMBURGH ASSOC INC,1988.0,24566.0,1885.0,7.1,6424701010040070,8533744,0,0,997848000000.0,5800000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,63290,6530 E ROGERS CIR,BOCA RATON,4.1149,9011958,LAIRD THOMAS L,1984.0,19969.0,15559.0,43.8,6424701010030241,8830372,0,0,,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,71406,975 S CONGRESS AVE,DELRAY BEACH,4.3446,9144808,NATHAN PROPERTIES INC &,1988.0,23387.0,3084.0,11.7,12434619460000010,8107156,0,0,725864400000.0,1700000,,False,True,2025-09-15T14:47:33.666624,True,Successfully extracted enhanced property data,35703.0,2842.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MROC
                                

                                    4",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8917872.0,,8917872.0,176689.0,24903.0,201592.0,[],,0.074,,0
8.0,Excellent,WAREH/DIST TERM,68235,3661 INTERSTATE PARK RD,WEST PALM BEACH,4.052,6855636,SCHOOL BOARD OF PALM BEACH COUNTY FL,1970.0,,,,434231000003060,5495925,0,0,1197522000000.0,4000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,56160,1210 SW 35TH AVE,BOYNTON BEACH,4.0522,8922245,VK 1210 SW 35TH LLC,2019.0,19440.0,10800.0,35.7,8434605000040040,5764743,0,0,1712203200000.0,10296000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,61642,425 INDUSTRIAL ST 1,LAKE WORTH,4.1233,8144150,ROMANELLI MARIA A TR,2000.0,5390.0,13510.0,71.5,38434421020230010,6863170,0,0,917586000000.0,1275000,,False,True,2025-09-15T14:47:41.089613,True,Successfully extracted enhanced property data,18900.0,13510.0,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7549487.0,,7549487.0,173135.0,26285.0,199420.0,[],,0.417,,0
8.0,Excellent,WAREH/DIST TERM,54948,5655 45TH ST,WEST PALM BEACH,4.3588,6387823,DUKE PPC 1 2 3 LLC,2009.0,44319.0,10151.0,18.6,74424302100010000,6387823,0,0,1293426000000.0,10854000,,False,True,2025-09-15T14:47:43.379080,True,Successfully extracted enhanced property data,54948.0,10151.0,CPD—COMMERCIAL PLANNED DEV,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,7026605.0,,7026605.0,144569.0,15297.0,159866.0,[],,0.156,,0
8.0,Excellent,WAREH/DIST TERM,71815,2900 HIGH RIDGE RD 1,BOYNTON BEACH,4.306,9779365,HIGH RIDGE PROPERTY OWNER LLC,1973.0,20262.0,600.0,2.9,8434516000003041,7868566,0,0,1560916800000.0,7600000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,69597,951 CLINT MOORE RD,BOCA RATON,4.3612,9950824,BCI IV PALM BEACH CC LLC,1980.0,48871.0,12494.0,20.4,6424701010010010,8987804,0,0,1403064000000.0,7200000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,77828,8011 MONETARY DR,WEST PALM BEACH,4.6678,8268482,SBDC MONETARY DRIVE LLC,1989.0,15535.0,1394.0,8.2,434219100000040,7043787,0,0,1733979600000.0,17200000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,50782,1395 NW 17TH AVE,DELRAY BEACH,4.6735,7461573,AKF3 SF LIGHT INDUSTRIAL LLC,1987.0,12550.0,4736.0,27.4,12434607310080000,6642995,0,0,1457586000000.0,5550000,,False,True,2025-09-15T14:47:53.564994,True,Successfully extracted enhanced property data,50782.0,1810.0,PCC—PCC - PLANNED COMMERCE CENTER,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7307295.0,,7307295.0,143341.0,19624.0,162965.0,[],,0.034,,0
8.0,Excellent,WAREH/DIST TERM,60150,3875 FISCAL CT 100,RIVIERA BEACH,4.7547,7555695,SIMONE HOLDINGS INC &,1986.0,40467.0,12913.0,24.2,56434219100000120,6080369,0,0,683697600000.0,5050000,,False,True,2025-09-15T14:47:55.828207,True,Successfully extracted enhanced property data,60150.0,6770.0,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6688406.0,,6688406.0,152684.0,14737.0,167421.0,[],,0.101,,0
8.0,Excellent,WAREH/DIST TERM,78831,3500 45TH ST,WEST PALM BEACH,4.6441,9258119,ROBERTS PROPERTIES LLC,1982.0,22268.0,2327.0,9.5,74424301020000010,6655000,0,0,951714000000.0,3520000,,False,True,2025-09-15T14:47:58.132158,True,Successfully extracted enhanced property data,22268.0,1550.0,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7320500.0,,7320500.0,171632.0,27433.0,199065.0,[],,0.065,,0
8.0,Excellent,WAREH/DIST TERM,77480,900 W 15TH ST,RIVIERA BEACH,4.5115,5752326,BEYEL BROTHERS,1979.0,20748.0,,,56434228310200060,4667609,0,0,1029470400000.0,1350000,,False,True,2025-09-15T14:48:00.409094,True,Successfully extracted enhanced property data,20748.0,,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5134370.0,,5134370.0,121196.0,9301.0,130497.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,82252,2269 4TH AVE N C,LAKE WORTH,4.8559,8125257,STAG INDUSTRIAL HOLDINGS LLC,1986.0,1600.0,,,38434420010840000,6973166,0,0,1608526800000.0,15250000,,False,True,2025-09-15T14:48:02.665340,True,Successfully extracted enhanced property data,1600.0,,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,2.0,,,,,,,,,,,,,,,,7670483.0,,7670483.0,173176.0,23059.0,196235.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,56955,2051 W BLUE HERON BLVD,RIVIERA BEACH,4.8619,8429272,2051 WEST BLUE HERON LLC,2001.0,6450.0,3408.0,34.6,56434230160000120,8070824,0,0,1519707600000.0,5150000,,False,True,2025-09-15T14:48:04.968350,True,Successfully extracted enhanced property data,56955.0,8444.0,I-PUD—INDUSTRIAL PUD,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8877906.0,,8877906.0,190117.0,14905.0,205022.0,[],,0.129,,0
8.0,Excellent,WAREH/DIST TERM,63094,7000 N MILITARY TRL 27,RIVIERA BEACH,4.5237,8709484,SOUTHERN SELF STORAGE ELITE LLC,1986.0,1200.0,,,56424225020000010,7291440,0,0,1450069200000.0,4350000,,False,True,2025-09-15T14:48:07.236908,True,Successfully extracted enhanced property data,1200.0,,IL—LIMITED INDUSTRIAL,"0488
                                

                                    WARRANTY DEED
                                

                                    SOUTHERN SELF STORAGE",0.0,,,,,,,,,,,,,,,,8020584.0,,8020584.0,167069.0,5988.0,173057.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,57410,15070 CORPORATE RD N,JUPITER,4.8639,8191935,TK FAMILY ENTERPRISES LLC,2000.0,12450.0,3076.0,19.8,414117020070060,8191935,0,0,1584504000000.0,1234958,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,69160,1301 53RD ST,MANGONIA PARK,4.8242,7716365,WP 53 PARK LLC,1990.0,6514.0,1736.0,21.0,44434305250010000,4798424,0,0,1379476800000.0,2300000,,False,True,2025-09-15T14:48:12.154404,True,Successfully extracted enhanced property data,6514.0,1736.0,I—INDUSTRIAL DISTRICT,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5278266.0,,5278266.0,142655.0,16963.0,159618.0,[],,0.21,,0
8.0,Excellent,WAREH/DIST TERM,66917,2201 4TH AVE N,LAKE WORTH,4.9933,9813705,JET IMMO LLC,1991.0,986.0,13840.0,93.3,38434420010850010,8161896,0,0,1530244800000.0,8250000,,False,True,2025-09-15T14:48:14.470889,True,Successfully extracted enhanced property data,986.0,13840.0,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8978086.0,,8978086.0,205115.0,29598.0,234714.0,[],,0.933,,0
8.0,Excellent,WAREH/DIST TERM,38195,6300 PARK OF COMMERCE BLVD,BOCA RATON,5.0001,7320989,IV1 6300 PARK OF COMMERCE BLVD LLC,1995.0,12991.0,,,6434706030090000,7320989,0,0,1635393600000.0,8300000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,50560,5455 DEXTER WAY,MANGONIA PARK,4.926,5164329,JAAHL LLC,1984.0,20160.0,,,44434305000090190,3731794,0,0,1213848000000.0,2800000,,False,True,2025-09-15T14:48:19.442709,True,Successfully extracted enhanced property data,20160.0,,I—INDUSTRIAL DISTRICT,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4104973.0,,4104973.0,106521.0,7827.0,114348.0,[],,,,0
8.0,Excellent,OPEN STORAGE,36000,790 HILLBRATH DR,LANTANA,4.9317,4730826,WASTE MANAGEMENT INC OF FLORIDA,1991.0,36000.0,,,40434434000007120,3969143,0,0,1452056400000.0,3600000,,False,True,2025-09-15T14:48:21.676936,True,Successfully extracted enhanced property data,36000.0,,I—GENERAL INDUSTRIAL,4900—OPEN STORAGE,0.0,,,,,,,,,,,,,,,,4366057.0,,4366057.0,90288.0,5522.0,95810.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,71963,1060 HOLLAND DR,BOCA RATON,4.0388,9413935,LAIRD WEST LLC,1991.0,7770.0,13206.0,63.0,6424701010040041,8767821,0,0,1127966400000.0,5618750,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,54682,1061 S ROGERS CIR,BOCA RATON,4.014,9201536,BOCA SYSTEM INC,1979.0,,1880.0,,6424701010040200,7544425,0,0,741499200000.0,375000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,77110,1181 S ROGERS CIR,BOCA RATON,4.0159,9940895,BOCA BUSINESS CENTER DEV LLC,1988.0,6162.0,6390.0,50.9,6424701010040150,9254101,0,0,1200459600000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,60175,1878 DR ANDRES WAY,DELRAY BEACH,3.9126,7407946,JMS BOYNTON BEACH LLC,1981.0,12950.0,2700.0,17.3,12434618160000020,6558643,0,0,1553832000000.0,5500000,,False,True,2025-09-15T14:48:31.860862,True,Successfully extracted enhanced property data,12950.0,2700.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MROC
                                

                                    3",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7214507.0,,7214507.0,143850.0,22292.0,166142.0,[],,0.173,,0
8.0,Excellent,WAREH/DIST TERM,54720,1000 CLINT MOORE RD,BOCA RATON,4.0088,9282414,POLO COMMERCE CENTER LLC,1987.0,5101.0,20390.0,80.0,6424701010020011,8238618,0,0,1399867200000.0,5375000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8.0,Excellent,WAREH/DIST TERM,27453,3601 BOUTWELL RD,LAKE WORTH,5.3285,5770947,RLF IV EAST 2 LLC,2017.0,24750.0,,,38434420320010000,5368099,0,0,1716955200000.0,7750000,,False,True,2025-09-15T14:48:36.831948,True,Successfully extracted enhanced property data,24750.0,,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5857356.0,,5857356.0,126592.0,17660.0,144252.0,[],,,,0
8.0,Excellent,WAREH/DIST TERM,75832,1939 7TH AVE N,LAKE WORTH,5.3495,3385296,BREF 7 AVE LLC,2024.0,65536.0,5074.0,7.2,38434421020200010,3385296,0,0,1640149200000.0,6000000,,False,True,2025-09-15T14:48:39.103608,True,Successfully extracted enhanced property data,65536.0,5222.0,I-POC—INDUSTRIAL PARK OF COMMERCE,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,14624109.0,,14624109.0,316062.0,17406.0,333468.0,[],,0.074,,0
8.0,Excellent,WAREH/DIST TERM,38214,199 PIKE RD,WEST PALM BEACH,5.6619,7118125,SOUTHERN BLVD COMMERCE PARK LLC,1984.0,,,,424327050064000,4613352,0,0,1292475600000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
